"PITTagID","FishGutID","TripID","Region","Reach","RiverMile","Date","Time","Site","FishSpeciesID","ForkLength","Weight","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"000.20120426IA","2012-04-26_21:00:00","GC20120419","GrandCanyon","CRGrandCanyon",63.58,"04/26/2012","21:00:00","1139","RBT",178,77.6,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426JA","2012-04-26_21:01:00","GC20120419","GrandCanyon","CRGrandCanyon",63.58,"04/26/2012","21:01:00","1139","RBT",266,219,0,0,,,"06/25/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426KA","2012-04-26_21:18:00","GC20120419","GrandCanyon","CRGrandCanyon",63.86,"04/26/2012","21:18:00","1141","RBT",68,,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426LA","2012-04-26_21:24:00","GC20120419","GrandCanyon","CRGrandCanyon",63.72,"04/26/2012","21:24:00","563","RBT",291,235,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426MA","2012-04-26_21:28:00","GC20120419","GrandCanyon","CRGrandCanyon",63.84,"04/26/2012","21:28:00","564","RBT",285,247,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426NA","2012-04-26_21:29:00","GC20120419","GrandCanyon","CRGrandCanyon",63.84,"04/26/2012","21:29:00","564","RBT",312,358,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426OA","2012-04-26_21:48:00","GC20120419","GrandCanyon","CRGrandCanyon",64.10,"04/26/2012","21:48:00","566","RBT",290,284,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426PA","2012-04-26_21:58:00","GC20120419","GrandCanyon","CRGrandCanyon",64.13,"04/26/2012","21:58:00","1143","RBT",200,100,0,0,,,"06/27/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426QA","2012-04-26_22:02:00","GC20120419","GrandCanyon","CRGrandCanyon",63.96,"04/26/2012","22:02:00","565","RBT",247,158,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426RA","2012-04-26_22:03:00","GC20120419","GrandCanyon","CRGrandCanyon",63.96,"04/26/2012","22:03:00","565","RBT",198,94.3,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120426SA","2012-04-26_22:09:00","GC20120419","GrandCanyon","CRGrandCanyon",64.28,"04/26/2012","22:09:00","1144","RBT",199,,0,0,,,,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519AA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",270,,0,0,,"PhillipsC","08/09/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519AB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",249,,0,0,,"PhillipsC","08/22/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519BA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",238,,0,0,,"PhillipsC","08/13/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519BB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",238,,0,0,,"PhillipsC","08/22/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519CA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",192,,0,0,,"PhillipsC","08/13/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519CB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",195,,0,0,,"PhillipsC","08/22/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519DA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",314,,0,0,,"PhillipsC","08/13/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519DB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",251,,0,0,,"PhillipsC","08/22/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519EA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",268,,0,0,,"PhillipsC","08/14/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519EB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",174,,0,0,,"PhillipsC","08/23/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519FA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",237,,0,0,,"PhillipsC","08/14/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519FB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",238,,0,0,,"PhillipsC","08/23/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519GA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",189,,0,0,,"PhillipsC","08/15/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519GB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",275,,0,0,,"PhillipsC","08/23/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519HA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",247,,0,0,,"PhillipsC","08/15/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519HB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",237,,0,0,,"PhillipsC","08/23/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519IA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",265,,0,0,,"PhillipsC","08/15/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519IB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",160,,0,0,,"PhillipsC","08/23/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519JA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",277,,0,0,,"PhillipsC","08/16/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519JB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",269,,0,0,,"PhillipsC","08/24/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519KA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",238,,0,0,,"PhillipsC","08/16/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519KB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",194,,0,0,,"PhillipsC","08/24/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519LA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",269,,0,0,,"PhillipsC","08/16/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519LB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",217,,0,0,,"PhillipsC","08/27/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519MA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",235,,0,0,,"PhillipsC","08/16/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519MB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",186,,0,0,,"PhillipsC","08/27/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519NA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",241,,0,0,,"PhillipsC","08/17/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519NB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",254,,0,0,,"PhillipsC","08/27/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519OA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",184,,0,0,,"PhillipsC","08/17/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519OB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",218,,0,0,,"PhillipsC","08/27/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519PA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",237,,0,0,,"PhillipsC","08/20/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519PB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",267,,0,0,,"PhillipsC","08/27/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519QA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",225,,0,0,,"PhillipsC","08/20/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519QB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",250,,0,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519RA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",183,,0,0,,"PhillipsC","08/20/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519RB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",229,,0,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519SA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",273,,0,0,,"PhillipsC",,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519SB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",251,,0,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519TA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",249,,0,0,,"PhillipsC",,,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519TB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",262,,0,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519UA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",240,,0,0,,"PhillipsC","08/21/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519UB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",225,,0,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519VA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",226,,0,0,,"PhillipsC","08/21/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519VB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",489,,0,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519WA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",262,,0,0,,"PhillipsC","08/21/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519WB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",165,,0,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519XA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",254,,0,0,,"PhillipsC","08/21/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519XB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",247,,1,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519YA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",155,,0,0,,"PhillipsC","08/21/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519YB","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",186,,0,0,,"PhillipsC","08/28/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20120519ZA","2012-05-19_0:0:0",,"GrandCanyon","CRGrandCanyon",89.00,"05/19/2012",,,"BNT",253,,0,0,,"PhillipsC","08/22/2012",,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
