"BarcodeID","TripID","Region","Reach","RiverMile","Bank","Date","Collector","Orientation","TimeElapsed","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"S00128","GC20130622","GrandCanyon","Nankoweep",100.00,"LB","06/24/2013",,"US",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00129","GC20130622","GrandCanyon","Nankoweep",100.00,"LB","06/24/2013",,"DS",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00130","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00131","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00132","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00133","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00134","GC20130622","GrandCanyon","Nankoweep",400.00,"LB","06/24/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00135","GC20130622","GrandCanyon","Nankoweep",400.00,"LB","06/24/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00136","GC20130622","GrandCanyon","Nankoweep",400.00,"LB","06/24/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00137","GC20130622","GrandCanyon","Nankoweep",400.00,"LB","06/24/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00138","GC20130622","GrandCanyon","Nankoweep",800.00,"LB","06/24/2013",,"DS",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00139","GC20130622","GrandCanyon","Nankoweep",800.00,"LB","06/24/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00140","GC20130622","GrandCanyon","Nankoweep",800.00,"LB","06/24/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00141","GC20130622","GrandCanyon","Nankoweep",800.00,"LB","06/24/2013",,"Land",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00143","GC20130622","GrandCanyon","Nankoweep",1600.00,"LB","06/24/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00144","GC20130622","GrandCanyon","Nankoweep",1600.00,"LB","06/24/2013",,"US",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00145","GC20130622","GrandCanyon","Nankoweep",1600.00,"LB","06/24/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00146","GC20130622","GrandCanyon","Nankoweep",1600.00,"LB","06/24/2013",,"Water",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00147","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 2 m lateral from tributary, at a distance of 200 m up tributary from confluence. Debris, dish broke. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00148","GC20130622","GrandCanyon","Nankoweep",200.00,"RB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 2 m lateral from tributary, at a distance of 200 m up tributary from confluence. True 2 m RB trib lateral. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00149","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 5 m lateral from tributary, at a distance of 200 m up tributary from confluence. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00150","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 10 m lateral from tributary, at a distance of 200 m up tributary from confluence. Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00151","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 25 m lateral from tributary, at a distance of 200 m up tributary from confluence. Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00152","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 50 m lateral from tributary, at a distance of 200 m up tributary from confluence. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00153","GC20130622","GrandCanyon","Nankoweep",200.00,"LB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 100 m lateral from tributary, at a distance of 200 m up tributary from confluence. No 200 m LB trib lateral. Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00154","GC20130622","GrandCanyon","Nankoweep",200.00,"RB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 5 m lateral from tributary, at a distance of 200 m up tributary from confluence. True 5 m RB trib lateral. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00155","GC20130622","GrandCanyon","Nankoweep",200.00,"RB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 10 m lateral from tributary, at a distance of 200 m up tributary from confluence. Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00156","GC20130622","GrandCanyon","Nankoweep",200.00,"RB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 25 m lateral from tributary, at a distance of 200 m up tributary from confluence. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00157","GC20130622","GrandCanyon","Nankoweep",200.00,"RB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 50 m lateral from tributary, at a distance of 200 m up tributary from confluence. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00158","GC20130622","GrandCanyon","Nankoweep",200.00,"RB","06/24/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"Trap set laterally (perpendicular from tributary), 100 m lateral from tributary, at a distance of 200 m up tributary from confluence. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00159","GC20130622","GrandCanyon","LittleCR",0.10,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pre new-month flow change. ""River mile"" is actually km upstream of confluence with mainstem."
"S00160","GC20130622","GrandCanyon","LittleCR",0.10,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pre new-month flow change. ""River mile"" is actually km upstream of confluence with mainstem."
"S00161","GC20130622","GrandCanyon","LittleCR",0.10,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pre new-month flow change. ""River mile"" is actually km upstream of confluence with mainstem."
"S00162","GC20130622","GrandCanyon","LittleCR",0.10,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pre new-month flow change. ""River mile"" is actually km upstream of confluence with mainstem."
"S00163","GC20130622","GrandCanyon","LittleCR",0.05,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pre new-month flow change. ""River mile"" is actually km upstream of confluence with mainstem."
"S00164","GC20130622","GrandCanyon","LittleCR",0.05,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pre new-month flow change. ""River mile"" is actually km upstream of confluence with mainstem."
"S00165","GC20130622","GrandCanyon","LittleCR",0.05,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pre new-month flow change. ""River mile"" is actually km upstream of confluence with mainstem."
"S00166","GC20130622","GrandCanyon","LittleCR",0.05,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pre new-month flow change. ""River mile"" is actually km upstream of confluence with mainstem."
"S00167","GC20130622","GrandCanyon","CRGrandCanyon",61.92,"LB","06/26/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"200 m downstream of LittleCR confluence. Trap set laterally (perpendicular from mainstem), 5 m lateral from mainstem, at a distance of 200 m down mainstem from LittleCR tributary confluence. Pre new-month flow change."
"S00168","GC20130622","GrandCanyon","CRGrandCanyon",61.92,"LB","06/26/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"200 m downstream of LittleCR confluence. Trap set laterally (perpendicular from mainstem), 2 m lateral from mainstem, at a distance of 200 m down mainstem from LittleCR tributary confluence. Pre new-month flow change."
"S00169","GC20130622","GrandCanyon","CRGrandCanyon",61.92,"LB","06/26/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"200 m downstream of LittleCR confluence. Trap set laterally (perpendicular from mainstem), 25 m lateral from mainstem, at a distance of 200 m down mainstem from LittleCR tributary confluence. Pre new-month flow change."
"S00170","GC20130622","GrandCanyon","CRGrandCanyon",61.92,"LB","06/26/2013",,"Water",1,1,1,"MuehlbauerJ","GoodenoughD",,,0,,,"200 m downstream of LittleCR confluence. Trap set laterally (perpendicular from mainstem), 10 m lateral from mainstem, at a distance of 200 m down mainstem from LittleCR tributary confluence. Pre new-month flow change."
"S00171","GC20130622","GrandCanyon","CRGrandCanyon",61.70,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"100 m upstream of LittleCR confluence. Pre new-month flow change."
"S00172","GC20130622","GrandCanyon","CRGrandCanyon",61.70,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"100 m upstream of LittleCR confluence. Pre new-month flow change."
"S00173","GC20130622","GrandCanyon","CRGrandCanyon",61.70,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"100 m upstream of LittleCR confluence. Pre new-month flow change."
"S00174","GC20130622","GrandCanyon","CRGrandCanyon",61.70,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"100 m upstream of LittleCR confluence. Pre new-month flow change."
"S00175","GC20130622","GrandCanyon","CRGrandCanyon",61.73,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"50 m upstream of LittleCR confluence. Pre new-month flow change."
"S00176","GC20130622","GrandCanyon","CRGrandCanyon",62.05,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"400 m downstream of LittleCR confluence. Pre new-month flow change."
"S00177","GC20130622","GrandCanyon","CRGrandCanyon",62.05,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"400 m downstream of LittleCR confluence. Pre new-month flow change."
"S00178","GC20130622","GrandCanyon","CRGrandCanyon",62.05,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"400 m downstream of LittleCR confluence. Pre new-month flow change."
"S00179","GC20130622","GrandCanyon","CRGrandCanyon",62.05,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"400 m downstream of LittleCR confluence. Pre new-month flow change."
"S00180","GC20130622","GrandCanyon","CRGrandCanyon",61.92,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"200 m downstream of LittleCR confluence. Pre new-month flow change."
"S00181","GC20130622","GrandCanyon","CRGrandCanyon",61.92,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"200 m downstream of LittleCR confluence. Pre new-month flow change."
"S00182","GC20130622","GrandCanyon","CRGrandCanyon",61.86,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"100 m downstream of LittleCR confluence. Pre new-month flow change."
"S00183","GC20130622","GrandCanyon","CRGrandCanyon",61.92,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"200 m downstream of LittleCR confluence. Pre new-month flow change."
"S00184","GC20130622","GrandCanyon","CRGrandCanyon",61.92,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"200 m downstream of LittleCR confluence. Pre new-month flow change."
"S00185","GC20130622","GrandCanyon","CRGrandCanyon",61.86,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"100 m downstream of LittleCR confluence. Pre new-month flow change."
"S00186","GC20130622","GrandCanyon","CRGrandCanyon",61.86,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"100 m downstream of LittleCR confluence. Pre new-month flow change."
"S00187","GC20130622","GrandCanyon","CRGrandCanyon",61.86,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"100 m downstream of LittleCR confluence. Pre new-month flow change."
"S00188","GC20130622","GrandCanyon","CRGrandCanyon",61.83,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"50 m downstream of LittleCR confluence. Pre new-month flow change."
"S00189","GC20130622","GrandCanyon","CRGrandCanyon",61.83,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"50 m downstream of LittleCR confluence. Pre new-month flow change."
"S00190","GC20130622","GrandCanyon","CRGrandCanyon",61.83,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"50 m downstream of LittleCR confluence. Pre new-month flow change."
"S00191","GC20130622","GrandCanyon","CRGrandCanyon",61.83,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"50 m downstream of LittleCR confluence. Pre new-month flow change."
"S00192","GC20130622","GrandCanyon","CRGrandCanyon",61.80,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"At downstream side of LittleCR confluence. Pre new-month flow change."
"S00193","GC20130622","GrandCanyon","CRGrandCanyon",61.80,"LB","06/26/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"At downstream side of LittleCR confluence. Pre new-month flow change."
"S00194","GC20130622","GrandCanyon","CRGrandCanyon",61.80,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"At downstream side of LittleCR confluence. Pre new-month flow change."
"S00195","GC20130622","GrandCanyon","CRGrandCanyon",61.80,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"At downstream side of LittleCR confluence. Pre new-month flow change."
"S00196","GC20130622","GrandCanyon","CRGrandCanyon",61.73,"LB","06/26/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"50 m upstream of LittleCR confluence. Pre new-month flow change."
"S00197","GC20130622","GrandCanyon","CRGrandCanyon",61.73,"LB","06/26/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"50 m upstream of LittleCR confluence. Pre new-month flow change."
"S00198","GC20130622","GrandCanyon","CRGrandCanyon",61.73,"LB","06/26/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"50 m upstream of LittleCR confluence. Pre new-month flow change."
"S00241","GC20130622","GrandCanyon","North",1100.00,"LB","06/22/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00242","GC20130622","GrandCanyon","North",1100.00,"LB","06/22/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pond. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00243","GC20130622","GrandCanyon","North",1100.00,"LB","06/22/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pond. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00244","GC20130622","GrandCanyon","North",1100.00,"LB","06/22/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Pond. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00245","GC20130622","GrandCanyon","North",800.00,"LB","06/22/2013",,"Water",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00246","GC20130622","GrandCanyon","North",800.00,"LB","06/22/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00247","GC20130622","GrandCanyon","North",800.00,"LB","06/22/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00248","GC20130622","GrandCanyon","North",800.00,"LB","06/22/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Nothing present on trap. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00249","GC20130622","GrandCanyon","North",400.00,"LB","06/22/2013",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00250","GC20130622","GrandCanyon","North",400.00,"LB","06/22/2013",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00251","GC20130622","GrandCanyon","North",400.00,"LB","06/22/2013",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00252","GC20130622","GrandCanyon","North",400.00,"LB","06/22/2013",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,"""River mile"" is actually meters upstream of confluence with mainstem."
"S00253","GC20130622","GrandCanyon","North",200.00,"LB","06/22/2013",,"Water",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
"S00254","GC20130622","GrandCanyon","North",200.00,"LB","06/22/2013",,"Land",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy. ""River mile"" is actually meters upstream of confluence with mainstem."
